LSOA11CD,crime_count,hotspot_10,ptal_score,imd_score,pop_density,road_density,node_density
E01003129,432.0,0.0,22.011,24.33,20810.2,80139.0,3707.0
E01003130,434.0,0.0,28.514,17.362,12692.0,55659.0,1277.0
E01003131,573.0,0.0,26.057,18.271,11748.6,48041.0,1518.0
E01003132,364.0,0.0,7.063,32.169,10147.0,95244.0,3670.0
E01003133,423.0,0.0,22.909,24.483,9528.2,70887.0,3079.0
E01003134,250.0,0.0,11.9,19.56,9906.9,69848.0,2199.0
E01003135,361.0,0.0,23.958,31.583,18701.6,83406.0,1897.0
E01003136,251.0,0.0,18.479,23.279,14252.6,49227.0,1684.0
E01003137,400.0,0.0,27.127,29.29,14028.4,77880.0,2921.0
E01003138,224.0,0.0,14.128,10.639,11164.0,36210.0,871.0
E01003139,290.0,0.0,11.42,13.474,11982.8,52174.0,781.0
E01003140,187.0,0.0,10.165,16.888,10888.7,46277.0,1514.0
E01003141,339.0,0.0,15.497,24.037,11312.1,76829.0,2551.0
E01003142,252.0,0.0,9.786,18.167,10000.0,41812.0,789.0
E01003143,239.0,0.0,8.717,28.82,9293.7,86583.0,2608.0
E01003144,537.0,0.0,10.203,17.38,3062.8,37353.0,1235.0
E01003145,365.0,0.0,19.22,23.589,9981.9,95670.0,2562.0
E01003146,252.0,0.0,11.387,25.101,13461.2,90945.0,3224.0
E01003147,357.0,0.0,16.2,20.607,11706.2,77682.0,1742.0
E01003148,334.0,0.0,11.427,18.954,9459.3,61903.0,1928.0
E01003149,242.0,0.0,5.062,15.204,6611.4,39174.0,1877.0
E01003150,471.0,0.0,20.875,26.483,11979.0,42396.0,1570.0
E01003151,354.0,0.0,21.2,33.077,14527.9,81694.0,3045.0
E01003152,368.0,0.0,9.857,13.041,8659.7,66876.0,2446.0
E01003153,575.0,0.0,30.507,14.764,17759.6,68597.0,1790.0
E01003154,422.0,0.0,3.889,28.223,10645.3,50819.0,2045.0
E01003155,329.0,0.0,21.393,19.058,11078.8,60864.0,1328.0
E01003156,249.0,0.0,6.414,18.606,13672.9,85608.0,1630.0
E01003157,263.0,0.0,12.311,13.822,9450.4,64573.0,1701.0
E01003158,194.0,0.0,5.545,7.631,13086.2,86536.0,2378.0
E01003159,360.0,0.0,8.657,36.226,12251.4,56695.0,2049.0
E01003160,171.0,0.0,10.581,29.257,14356.4,65473.0,2188.0
E01003161,200.0,0.0,12.188,18.917,11067.2,70195.0,2142.0
E01003162,249.0,0.0,16.341,27.304,16983.5,75412.0,3530.0
E01003163,194.0,0.0,10.723,15.132,7983.0,65712.0,2589.0
E01003164,502.0,0.0,25.453,28.097,12380.2,86107.0,4112.0
E01003165,314.0,0.0,11.265,22.312,8973.8,77162.0,2039.0
E01003166,793.0,1.0,28.027,17.894,11093.8,65257.0,1795.0
E01003167,292.0,0.0,19.827,14.506,8844.2,56079.0,1408.0
E01003168,350.0,0.0,11.984,40.412,7990.4,65286.0,2003.0
E01003169,517.0,0.0,20.22,23.435,12372.4,58272.0,1782.0
E01003170,266.0,0.0,14.592,12.457,5927.3,48832.0,1998.0
E01003171,334.0,0.0,15.186,25.368,15781.4,70600.0,1642.0
E01003172,410.0,0.0,9.286,30.645,15955.7,81093.0,3257.0
E01003173,275.0,0.0,11.127,15.409,13032.7,76545.0,2431.0
E01003174,348.0,0.0,18.496,33.582,13443.3,68452.0,3523.0
E01003175,309.0,0.0,5.598,36.013,13000.8,73165.0,2669.0
E01003176,667.0,0.0,35.658,35.216,15177.0,97733.0,3849.0
E01003177,461.0,0.0,21.691,25.703,16491.8,85516.0,1362.0
E01003178,377.0,0.0,18.282,21.709,13949.8,73989.0,1641.0
E01003179,318.0,0.0,8.657,30.956,22161.4,79271.0,3276.0
E01003180,308.0,0.0,8.442,22.411,11371.7,75914.0,4239.0
E01003181,296.0,0.0,23.179,37.286,18697.8,86521.0,2684.0
E01003182,373.0,0.0,6.632,26.612,9900.3,72394.0,2638.0
E01003183,431.0,0.0,22.369,28.803,10566.5,79445.0,3821.0
E01003184,256.0,0.0,15.43,33.439,25529.6,113549.0,2163.0
E01003185,316.0,0.0,20.292,27.075,21931.8,93193.0,2833.0
E01003186,799.0,1.0,20.7,19.78,11685.8,59146.0,2430.0
E01003187,431.0,0.0,8.368,35.754,16339.9,83473.0,3247.0
E01003188,334.0,0.0,12.231,38.438,15629.6,72920.0,2748.0
E01003189,452.0,0.0,6.556,43.296,9251.3,47773.0,1299.0
E01003190,794.0,1.0,9.628,34.703,7108.2,52867.0,2300.0
E01003191,373.0,0.0,6.173,34.906,8402.4,56906.0,2449.0
E01003192,578.0,0.0,3.951,48.716,1760.5,26690.0,1467.0
E01003193,1317.0,1.0,7.184,31.206,5163.6,50182.0,3174.0
E01003194,481.0,0.0,11.355,34.535,5357.8,24221.0,805.0
E01003195,254.0,0.0,4.849,20.602,7581.6,30780.0,469.0
E01003196,655.0,0.0,8.837,42.358,6598.1,30977.0,710.0
E01003197,384.0,0.0,5.557,43.555,7806.0,36792.0,1678.0
E01003198,194.0,0.0,16.248,18.605,8824.6,86299.0,3262.0
E01003199,988.0,1.0,17.742,13.477,6221.6,58454.0,2727.0
E01003200,546.0,0.0,15.433,11.58,1997.6,48698.0,2465.0
E01003201,437.0,0.0,43.612,28.226,10721.1,77295.0,2548.0
E01003202,254.0,0.0,17.548,9.192,6750.4,64584.0,2332.0
E01003203,674.0,0.0,11.727,24.646,13265.9,90666.0,3524.0
E01003204,318.0,0.0,12.553,20.796,6272.4,62611.0,1828.0
E01003205,200.0,0.0,19.853,36.269,15455.6,60552.0,2314.0
E01003206,252.0,0.0,21.417,14.285,6859.8,51642.0,3221.0
E01003207,666.0,0.0,31.576,36.749,19296.9,94925.0,3955.0
E01003209,436.0,0.0,27.881,25.793,15007.9,55333.0,1774.0
E01003210,540.0,0.0,25.727,22.25,9411.1,60671.0,2224.0
E01003211,467.0,0.0,19.739,23.374,7722.1,47648.0,1486.0
E01003212,395.0,0.0,17.58,22.918,8933.8,34538.0,988.0
E01003213,411.0,0.0,15.435,20.821,9160.4,32237.0,674.0
E01003214,673.0,0.0,18.13,26.267,11366.5,34676.0,685.0
E01003215,760.0,0.0,39.713,24.827,8882.1,53256.0,2210.0
E01003216,393.0,0.0,14.161,22.725,7901.7,33588.0,439.0
E01003217,198.0,0.0,7.845,20.989,12010.0,41696.0,334.0
E01003218,229.0,0.0,5.893,15.773,10907.2,35055.0,255.0
E01003219,298.0,0.0,3.793,18.336,8224.3,31861.0,496.0
E01003220,360.0,0.0,8.753,25.046,9287.3,42925.0,546.0
E01003221,648.0,0.0,15.575,31.619,6472.9,24983.0,654.0
E01003222,316.0,0.0,6.467,22.103,8600.3,50265.0,661.0
E01003223,434.0,0.0,12.32,16.79,5595.8,27468.0,417.0
E01003224,373.0,0.0,8.665,22.095,11387.2,34399.0,276.0
E01003225,324.0,0.0,7.022,9.432,7487.1,40729.0,1368.0
E01003226,370.0,0.0,19.141,16.774,10154.7,41366.0,574.0
E01003227,190.0,0.0,15.239,14.713,6643.7,25905.0,453.0
E01003228,247.0,0.0,15.068,18.146,11097.0,39512.0,688.0
E01003229,779.0,0.0,9.095,32.515,7893.3,44596.0,1011.0
E01003230,440.0,0.0,8.572,21.999,9473.4,37107.0,847.0
E01003231,542.0,0.0,12.72,23.637,8970.5,38902.0,1507.0
E01003232,277.0,0.0,15.268,12.297,8382.5,46815.0,1529.0
E01003233,201.0,0.0,11.173,16.337,13292.3,72211.0,1822.0
E01003235,419.0,0.0,4.16,28.429,2910.4,21030.0,607.0
E01003236,378.0,0.0,17.183,36.793,9542.4,48501.0,1405.0
E01003237,631.0,0.0,10.629,30.552,6516.2,36234.0,630.0
E01003238,332.0,0.0,9.7,36.619,11410.9,48823.0,724.0
E01003239,322.0,0.0,5.442,34.432,7337.3,28746.0,671.0
E01003240,433.0,0.0,7.724,32.442,9550.5,39827.0,1102.0
E01003241,425.0,0.0,10.518,33.099,5583.3,34863.0,1800.0
E01003243,564.0,0.0,7.802,37.508,6174.3,40816.0,1401.0
E01003244,331.0,0.0,4.919,29.181,28473.1,89861.0,3170.0
E01003245,335.0,0.0,13.313,35.294,18101.7,39872.0,1826.0
E01003246,642.0,0.0,6.994,40.956,9991.7,60338.0,2298.0
E01003247,406.0,0.0,10.232,18.036,10632.0,59450.0,2438.0
E01003248,373.0,0.0,6.351,30.754,6430.3,47831.0,1927.0
E01003249,399.0,0.0,2.839,24.548,18431.9,31100.0,1637.0
E01003250,368.0,0.0,8.585,30.08,18909.7,48364.0,2098.0
E01003251,448.0,0.0,9.421,28.185,7555.6,53973.0,2970.0
E01003252,312.0,0.0,11.416,39.521,22053.1,89903.0,4559.0
E01003253,566.0,0.0,18.268,35.924,9588.7,81695.0,4071.0
E01003254,365.0,0.0,11.117,12.229,4457.5,36921.0,1397.0
E01003255,789.0,1.0,18.972,17.513,11012.7,49383.0,1675.0
E01003256,619.0,0.0,15.444,30.358,9586.5,42382.0,1208.0
E01003257,255.0,0.0,12.298,21.897,7352.0,40141.0,1613.0
E01003258,218.0,0.0,6.078,31.215,12870.2,61284.0,2316.0
E01003259,453.0,0.0,9.014,21.089,8472.7,40094.0,921.0
E01003260,274.0,0.0,8.005,14.438,7722.0,29772.0,631.0
E01003261,235.0,0.0,13.531,15.644,8440.3,26342.0,468.0
E01003262,267.0,0.0,11.588,19.131,9465.8,38570.0,741.0
E01003263,417.0,0.0,13.922,28.062,5104.9,77952.0,7704.0
E01003264,301.0,0.0,14.241,26.433,7231.5,89430.0,6731.0
E01003265,434.0,0.0,13.902,29.476,7134.8,48109.0,2516.0
E01003266,349.0,0.0,7.172,39.337,10064.3,38883.0,1730.0
E01003267,272.0,0.0,5.431,35.121,5324.0,39134.0,1179.0
E01003268,363.0,0.0,6.945,22.889,6317.8,66717.0,3835.0
E01003269,210.0,0.0,6.049,27.67,7582.8,64048.0,3950.0
E01003270,186.0,0.0,4.453,11.532,5837.5,85554.0,9041.0
E01003271,174.0,0.0,4.38,8.783,5527.2,56480.0,5205.0
E01003272,489.0,0.0,15.868,18.848,13418.6,48503.0,1019.0
E01003273,225.0,0.0,17.877,17.073,8145.9,36727.0,944.0
E01003274,398.0,0.0,13.781,17.032,10831.1,54086.0,2121.0
E01003275,303.0,0.0,7.154,30.622,8734.6,43844.0,1940.0
E01003276,308.0,0.0,10.477,20.711,4125.0,34298.0,1426.0
E01003277,313.0,0.0,16.567,22.253,11714.5,66655.0,1980.0
E01003278,459.0,0.0,30.092,26.151,13863.0,54021.0,1859.0
E01003279,225.0,0.0,18.554,16.265,8614.9,36662.0,820.0
E01003280,233.0,0.0,9.669,26.957,8265.5,94220.0,4508.0
E01003281,235.0,0.0,9.325,17.245,4312.5,42943.0,2283.0
E01003282,487.0,0.0,13.658,23.443,11175.4,31717.0,1336.0
E01003283,315.0,0.0,9.865,11.31,9101.4,42061.0,1945.0
E01003284,494.0,0.0,9.347,19.337,11709.3,47187.0,1835.0
E01003285,477.0,0.0,11.42,13.687,7951.9,55320.0,1314.0
E01003286,649.0,0.0,11.694,30.194,9127.2,54373.0,1759.0
E01003287,289.0,0.0,11.413,12.552,8099.5,31899.0,713.0
E01003288,640.0,0.0,34.207,30.802,12649.5,56147.0,1973.0
E01003290,595.0,0.0,15.094,45.854,13254.7,36121.0,1454.0
E01003291,1326.0,1.0,17.884,44.99,5465.5,42289.0,2016.0
E01003292,597.0,0.0,12.223,20.574,13466.2,52877.0,1471.0
E01003293,423.0,0.0,14.376,28.053,14122.4,36609.0,891.0
E01003295,458.0,0.0,11.515,29.292,9840.2,45575.0,930.0
E01003296,1097.0,0.0,43.348,28.631,9703.4,70122.0,4054.0
E01003297,470.0,0.0,1.977,29.363,4566.7,37911.0,1629.0
E01003298,181.0,0.0,4.21,32.141,9349.9,50881.0,2079.0
E01003299,783.0,1.0,32.894,32.981,11838.6,52265.0,2062.0
E01003300,371.0,0.0,18.799,33.853,12569.7,63766.0,2174.0
E01003301,405.0,0.0,17.106,25.746,12230.5,60268.0,2187.0
E01003302,389.0,0.0,8.76,31.65,14829.2,45192.0,1934.0
E01003303,1241.0,1.0,35.497,40.126,7778.3,77037.0,3155.0
E01003304,1213.0,1.0,30.018,35.961,13204.0,70682.0,3294.0
E01003305,498.0,0.0,9.809,43.327,20193.8,33798.0,1085.0
E01003307,232.0,0.0,5.489,19.336,11050.4,38212.0,714.0
E01003308,358.0,0.0,11.031,23.433,11351.5,37181.0,532.0
E01003309,493.0,0.0,12.369,32.138,10207.9,42372.0,1001.0
E01003310,419.0,0.0,16.369,29.569,9931.3,37520.0,805.0
E01003311,251.0,0.0,5.76,17.357,8531.0,37683.0,639.0
E01003312,376.0,0.0,5.946,17.586,8850.8,34614.0,778.0
E01003313,344.0,0.0,7.638,35.351,6702.2,32359.0,786.0
E01003314,223.0,0.0,7.419,17.09,10606.1,38313.0,560.0
E01003315,314.0,0.0,15.823,27.35,9082.1,28473.0,696.0
E01003316,280.0,0.0,8.611,17.224,10214.4,38904.0,365.0
E01003317,983.0,0.0,16.22,28.027,11376.9,36149.0,1815.0
E01003318,2188.0,1.0,26.374,47.114,5876.5,45953.0,1624.0
E01003319,536.0,0.0,21.373,31.239,13653.0,40013.0,561.0
E01003320,622.0,0.0,6.651,35.069,8490.4,55275.0,899.0
E01003321,491.0,0.0,19.404,32.198,10498.5,32496.0,1053.0
E01003322,414.0,0.0,13.478,24.37,11040.5,46224.0,1088.0
E01003323,339.0,0.0,11.971,34.133,8908.6,39960.0,1054.0
E01003324,840.0,1.0,24.554,37.075,18092.2,76424.0,1931.0
E01003325,575.0,0.0,19.526,36.329,13572.5,53873.0,768.0
E01003326,383.0,0.0,11.3,28.866,13202.3,28348.0,536.0
E01003327,623.0,0.0,18.954,16.422,7925.2,38312.0,866.0
E01003328,316.0,0.0,19.727,26.287,9277.9,31322.0,714.0
E01003329,335.0,0.0,13.481,19.169,9313.3,31578.0,1006.0
E01003330,292.0,0.0,6.518,34.114,6133.4,37004.0,1615.0
E01003331,263.0,0.0,13.694,26.871,9675.8,38530.0,1010.0
E01003332,289.0,0.0,5.949,27.507,7792.5,45210.0,1474.0
E01003333,335.0,0.0,7.61,24.816,12211.6,42361.0,758.0
E01003334,634.0,0.0,20.735,28.809,10506.2,52313.0,1382.0
E01003335,360.0,0.0,12.989,33.691,12918.1,51545.0,884.0
E01003336,334.0,0.0,14.869,34.034,12158.7,40369.0,860.0
E01003337,364.0,0.0,13.055,33.273,10831.4,27838.0,635.0
E01003338,604.0,0.0,29.66,34.64,14416.8,66272.0,2895.0
E01003339,318.0,0.0,24.259,26.452,11304.3,39409.0,849.0
E01003340,366.0,0.0,33.172,18.948,11817.1,24927.0,793.0
E01003341,219.0,0.0,18.169,20.72,7590.6,44165.0,2157.0
E01003342,247.0,0.0,16.589,19.498,10366.7,34375.0,822.0
E01003343,205.0,0.0,15.792,21.817,11452.2,33423.0,737.0
E01003344,265.0,0.0,17.348,19.594,8913.7,32311.0,1141.0
E01003345,311.0,0.0,17.382,16.681,12227.1,41090.0,1356.0
E01003346,473.0,0.0,3.973,34.426,4822.3,59729.0,1136.0
E01003347,489.0,0.0,4.44,44.725,12246.3,48137.0,746.0
E01003348,391.0,0.0,7.658,25.742,5530.5,34971.0,1018.0
E01003349,274.0,0.0,12.398,33.222,11244.5,29949.0,708.0
E01003350,318.0,0.0,3.145,33.849,5456.4,47476.0,952.0
E01003351,451.0,0.0,5.525,37.163,9204.8,42951.0,807.0
E01003352,456.0,0.0,13.355,30.959,10246.3,51121.0,1435.0
E01003353,573.0,0.0,7.839,21.578,6899.9,37630.0,1250.0
E01003354,431.0,0.0,3.631,22.059,5617.1,34939.0,1245.0
E01003355,248.0,0.0,25.44,8.667,12485.9,112282.0,4056.0
E01003356,275.0,0.0,13.106,5.985,4004.4,44408.0,1936.0
E01003357,509.0,0.0,15.482,27.022,5632.0,45319.0,2134.0
E01003358,251.0,0.0,36.258,5.46,11681.9,106785.0,3002.0
E01003359,426.0,0.0,14.762,16.015,10306.6,87595.0,4630.0
E01003360,387.0,0.0,18.982,7.498,12965.9,84855.0,3261.0
E01003361,228.0,0.0,7.452,9.475,7946.8,42316.0,1369.0
E01003362,145.0,0.0,3.718,8.165,3256.4,30316.0,1002.0
E01003363,207.0,0.0,5.494,5.943,3665.8,44026.0,1557.0
E01003364,132.0,0.0,4.024,6.669,8251.6,51995.0,1366.0
E01003365,110.0,0.0,12.257,6.803,4429.2,43255.0,1340.0
E01003366,338.0,0.0,8.684,18.396,3044.0,23636.0,769.0
E01003367,265.0,0.0,15.043,14.43,12810.2,72553.0,4008.0
E01003368,196.0,0.0,9.056,16.576,11259.3,94731.0,2153.0
E01003369,212.0,0.0,19.901,12.297,17532.1,131817.0,4416.0
E01003370,465.0,0.0,19.791,13.142,13017.0,104159.0,3624.0
E01003371,144.0,0.0,14.622,12.515,12818.2,106591.0,3923.0
E01003372,320.0,0.0,11.306,26.568,13364.7,105253.0,4416.0
E01003373,348.0,0.0,7.484,33.12,9064.9,50099.0,2008.0
E01003374,470.0,0.0,11.839,31.166,5427.0,38854.0,1486.0
E01003375,606.0,0.0,7.837,19.139,972.5,26019.0,901.0
E01003376,287.0,0.0,5.644,25.138,8011.2,49469.0,1969.0
E01003377,350.0,0.0,7.188,31.291,14972.6,61267.0,2716.0
E01003378,372.0,0.0,8.626,18.396,9995.5,46095.0,1943.0
E01003379,583.0,0.0,14.44,31.137,14977.8,52574.0,2647.0
E01003380,136.0,0.0,8.288,5.789,7621.1,47596.0,1626.0
E01003381,128.0,0.0,19.927,7.91,10181.3,54522.0,1043.0
E01003382,93.0,0.0,13.765,7.547,10793.0,75311.0,1927.0
E01003383,977.0,1.0,37.353,6.668,6561.8,64103.0,2701.0
E01003384,133.0,0.0,35.701,8.033,10985.6,100803.0,3050.0
E01003385,106.0,0.0,16.914,3.811,8241.8,40077.0,1734.0
E01003386,323.0,0.0,12.806,15.919,14316.3,72306.0,3671.0
E01003387,446.0,0.0,9.235,30.21,8967.7,70299.0,3479.0
E01003388,306.0,0.0,16.995,25.835,11780.4,91259.0,5260.0
E01003389,645.0,0.0,13.686,22.957,9750.3,71419.0,4008.0
E01003390,781.0,0.0,17.754,33.578,19402.8,102464.0,7493.0
E01003391,411.0,0.0,7.983,38.478,15230.4,65060.0,3430.0
E01003392,254.0,0.0,13.247,17.066,5851.2,64935.0,2098.0
E01003393,252.0,0.0,14.785,14.033,21011.7,114831.0,2397.0
E01003394,310.0,0.0,8.765,16.083,12875.9,87612.0,2703.0
E01003395,260.0,0.0,5.477,11.9,7581.1,43884.0,1626.0
E01003396,189.0,0.0,17.296,12.299,15829.8,84901.0,1322.0
E01003397,263.0,0.0,11.252,14.111,12079.4,84047.0,2626.0
E01003398,341.0,0.0,5.319,15.226,9130.4,47204.0,1163.0
E01003399,131.0,0.0,11.338,9.054,10773.9,51899.0,1635.0
E01003400,316.0,0.0,33.313,6.798,8023.1,49404.0,1483.0
E01003401,420.0,0.0,32.876,4.061,7844.0,42530.0,1503.0
E01003402,394.0,0.0,35.699,4.692,6544.9,47441.0,1639.0
E01003403,150.0,0.0,14.651,5.764,5895.7,31728.0,1039.0
E01003404,152.0,0.0,8.779,8.846,8564.1,35810.0,1576.0
E01003405,469.0,0.0,8.72,25.671,8621.1,64899.0,3337.0
E01003406,189.0,0.0,4.997,22.95,8893.6,96280.0,3644.0
E01003407,293.0,0.0,6.256,11.858,9818.3,53851.0,2614.0
E01003408,254.0,0.0,7.147,11.874,12321.3,52945.0,2925.0
E01003409,347.0,0.0,12.88,24.464,8000.0,75114.0,3356.0
E01003410,243.0,0.0,4.69,21.572,12898.9,40063.0,1652.0
E01003411,312.0,0.0,8.424,16.046,9746.2,45294.0,1891.0
E01003412,318.0,0.0,7.836,22.716,8417.3,60113.0,2566.0
E01003413,396.0,0.0,6.366,15.38,6910.1,27179.0,898.0
E01003414,298.0,0.0,7.218,13.702,7706.8,41113.0,908.0
E01003415,397.0,0.0,7.993,19.747,10978.4,49692.0,1032.0
E01003416,236.0,0.0,4.25,14.135,4936.2,34067.0,1363.0
E01003417,180.0,0.0,5.571,9.198,5299.8,59683.0,2121.0
E01003418,113.0,0.0,3.345,6.707,9549.7,79852.0,1875.0
E01003419,246.0,0.0,2.127,11.324,3019.4,38018.0,1152.0
E01003420,129.0,0.0,4.121,9.184,7760.3,54510.0,1567.0
E01003421,160.0,0.0,4.152,9.848,5819.6,61337.0,2420.0
E01003422,201.0,0.0,4.623,9.163,5093.9,47392.0,1771.0
E01003423,239.0,0.0,9.537,5.847,7921.9,49207.0,2959.0
E01003424,142.0,0.0,6.455,3.788,5144.3,57130.0,2108.0
E01003425,119.0,0.0,9.456,4.046,5490.8,47271.0,1787.0
E01003426,213.0,0.0,19.607,10.223,4461.4,60886.0,2797.0
E01003427,747.0,0.0,21.281,14.092,5719.2,43457.0,1616.0
E01003428,214.0,0.0,10.273,9.369,5014.9,44856.0,1685.0
E01003429,246.0,0.0,3.245,14.234,10653.6,46856.0,1296.0
E01003430,447.0,0.0,5.694,30.873,13752.1,52256.0,1503.0
E01003431,264.0,0.0,6.363,29.36,13507.9,40483.0,835.0
E01003432,272.0,0.0,3.285,40.359,3509.7,36131.0,711.0
E01003433,355.0,0.0,7.021,17.62,5840.4,41301.0,1769.0
E01003434,207.0,0.0,5.497,13.002,8699.3,49902.0,1249.0
E01003435,373.0,0.0,5.78,17.599,2587.0,39358.0,915.0
E01003436,286.0,0.0,6.705,25.62,8049.9,27466.0,822.0
E01003437,394.0,0.0,5.869,16.002,5198.4,34829.0,977.0
E01003438,320.0,0.0,8.945,26.908,9432.1,50606.0,1708.0
E01003439,576.0,0.0,18.551,27.369,4377.8,48708.0,1983.0
E01003440,292.0,0.0,8.366,23.077,3666.5,36960.0,1327.0
E01003441,313.0,0.0,8.329,22.89,8666.7,48376.0,2250.0
E01003442,139.0,0.0,8.011,5.222,6715.9,39801.0,1965.0
E01003443,161.0,0.0,17.448,4.549,7358.9,43867.0,1621.0
E01003444,150.0,0.0,13.274,5.39,6111.5,47153.0,1000.0
E01003445,199.0,0.0,6.618,9.449,3795.9,43271.0,981.0
E01003446,489.0,0.0,21.27,10.115,8214.1,77969.0,2685.0
E01003447,385.0,0.0,6.356,24.427,3996.0,53894.0,2006.0
E01003448,303.0,0.0,7.53,24.584,11505.0,50746.0,1435.0
E01003449,227.0,0.0,6.859,18.476,6247.5,35575.0,1051.0
E01003450,309.0,0.0,9.927,28.091,7966.3,68800.0,1729.0
E01003451,292.0,0.0,6.564,12.612,3391.5,30402.0,996.0
E01003452,445.0,0.0,8.206,27.017,6576.1,47619.0,1367.0
E01003453,427.0,0.0,13.944,24.369,8930.5,52958.0,1191.0
E01003454,122.0,0.0,18.844,5.551,8675.2,100419.0,3725.0
E01003455,240.0,0.0,2.815,10.995,7873.6,72973.0,4530.0
E01003456,1110.0,1.0,37.585,12.785,6715.6,106403.0,4039.0
E01003457,149.0,0.0,9.78,5.546,11577.8,92306.0,1799.0
E01003458,168.0,0.0,9.695,6.013,12834.2,116239.0,3040.0
E01003459,365.0,0.0,12.257,16.068,11521.4,104523.0,5490.0
E01003460,398.0,0.0,1.156,9.005,395.8,25391.0,1183.0
E01003461,267.0,0.0,15.045,3.716,5313.8,32362.0,1571.0
E01003462,84.0,0.0,2.398,6.885,3211.9,34997.0,1357.0
E01003463,127.0,0.0,3.038,4.307,2771.1,26098.0,915.0
E01003464,262.0,0.0,3.227,6.098,1758.5,31440.0,1379.0
E01003465,174.0,0.0,4.606,4.686,2113.2,28651.0,1031.0
E01003466,147.0,0.0,6.318,4.599,7219.4,33591.0,837.0
E01003467,159.0,0.0,4.294,7.121,4493.6,28553.0,825.0
E01003468,184.0,0.0,5.134,4.513,3774.1,24730.0,503.0
E01003469,601.0,0.0,7.428,16.013,5591.7,60962.0,1941.0
E01003470,297.0,0.0,9.133,9.521,7844.5,41762.0,1135.0
E01003471,691.0,0.0,10.62,8.051,5645.5,30926.0,971.0
E01003472,97.0,0.0,7.958,3.806,14889.9,40622.0,568.0
E01003473,229.0,0.0,8.692,5.269,7166.5,56304.0,2158.0
E01003474,163.0,0.0,5.255,4.548,2251.6,21406.0,708.0
E01003475,188.0,0.0,7.374,17.36,7503.1,44943.0,1935.0
E01003476,197.0,0.0,14.457,11.723,7913.5,51623.0,1890.0
E01003477,280.0,0.0,8.259,8.595,8764.4,57236.0,2037.0
E01003478,263.0,0.0,8.959,6.496,5704.5,35807.0,1287.0
E01003479,301.0,0.0,4.708,30.088,5114.0,40403.0,1597.0
E01003480,335.0,0.0,11.428,24.019,7044.8,59006.0,3316.0
E01003481,471.0,0.0,8.926,28.627,2838.5,41969.0,1462.0
E01003482,562.0,0.0,4.154,27.209,7810.6,26322.0,1327.0
E01003483,307.0,0.0,3.347,37.192,6742.8,43326.0,2027.0
E01003484,212.0,0.0,6.392,22.723,17749.3,56830.0,2405.0
E01003485,194.0,0.0,4.61,24.091,11171.4,62749.0,2726.0
E01003486,1030.0,1.0,12.374,47.765,5519.5,69839.0,3791.0
E01003487,322.0,0.0,9.192,43.594,10867.5,45314.0,1011.0
E01003488,369.0,0.0,13.03,40.69,15253.8,48392.0,1208.0
E01003489,560.0,0.0,19.628,34.363,24373.0,42398.0,1832.0
E01003490,349.0,0.0,13.603,31.017,19821.1,59805.0,902.0
E01003491,794.0,1.0,20.188,29.506,19130.4,43081.0,1203.0
E01003492,282.0,0.0,15.425,24.941,21617.0,51635.0,638.0
E01003493,285.0,0.0,13.925,27.328,19705.6,54656.0,945.0
E01003494,285.0,0.0,9.823,21.333,20018.9,41068.0,945.0
E01003495,289.0,0.0,6.405,17.983,17481.0,45692.0,777.0
E01003496,306.0,0.0,19.671,28.548,7085.5,30376.0,1047.0
E01003497,979.0,1.0,11.224,33.279,2419.6,48054.0,2706.0
E01003498,447.0,0.0,8.736,33.218,8010.3,54695.0,1948.0
E01003499,740.0,0.0,16.096,40.608,13926.1,59971.0,1867.0
E01003500,577.0,0.0,12.173,34.325,2792.3,39814.0,1494.0
E01003501,415.0,0.0,11.626,36.283,14867.4,43327.0,1464.0
E01003502,812.0,1.0,20.878,36.469,17724.0,83997.0,3433.0
E01003503,963.0,1.0,24.542,39.386,19592.1,106352.0,3195.0
E01003506,357.0,0.0,9.139,45.294,13418.1,64772.0,2416.0
E01003507,636.0,0.0,16.361,33.98,15911.3,58286.0,1485.0
E01003508,498.0,0.0,11.003,36.928,19571.5,54265.0,1636.0
E01003509,336.0,0.0,12.949,35.443,19798.7,87581.0,3140.0
E01003511,291.0,0.0,5.394,35.284,20959.7,50790.0,1730.0
E01003512,377.0,0.0,11.369,35.298,15348.8,53988.0,1755.0
E01003513,483.0,0.0,4.656,22.174,4366.8,51314.0,2585.0
E01003514,319.0,0.0,6.137,36.673,9319.8,44730.0,2283.0
E01003515,1055.0,1.0,10.854,47.7,2825.7,37478.0,1491.0
E01003516,409.0,0.0,9.823,39.917,14003.0,47813.0,2092.0
E01003517,506.0,0.0,9.327,46.731,6863.4,53435.0,2447.0
E01003518,217.0,0.0,4.545,22.636,9069.8,47397.0,2088.0
E01003519,224.0,0.0,8.222,29.409,26028.9,65544.0,3485.0
E01003520,1611.0,1.0,23.283,26.667,15218.7,49704.0,1693.0
E01003521,3319.0,1.0,25.643,28.488,15947.1,42017.0,1469.0
E01003522,233.0,0.0,16.059,31.365,23682.9,47389.0,1231.0
E01003523,724.0,0.0,17.857,31.507,11990.3,43656.0,1492.0
E01003524,321.0,0.0,14.613,28.552,21882.1,53153.0,712.0
E01003525,569.0,0.0,18.346,30.664,16080.6,58207.0,2535.0
E01003526,440.0,0.0,18.649,30.073,17553.7,46525.0,1398.0
