LSOA11CD,crime_count,hotspot_5,hotspot_10,hotspot_15,hotspot_20,imd_score,imd_decile,ptal_score,pop_density,road_density,node_density
E01002877,675.0,0.0,0.0,1.0,1.0,41.177,2,12.1583,13019.7,61350.0,1675.0
E01002878,671.0,0.0,0.0,1.0,1.0,33.862,2,19.8205,11850.9,86840.0,1648.0
E01002879,360.0,0.0,0.0,0.0,0.0,41.706,2,14.7894,22894.1,70499.0,1976.0
E01002880,400.0,0.0,0.0,0.0,0.0,44.248,1,12.1957,17736.4,61246.0,2697.0
E01002881,280.0,0.0,0.0,0.0,0.0,40.49,2,8.05731,23225.3,99219.0,2010.0
E01002882,372.0,0.0,0.0,0.0,0.0,17.09,6,28.0933,8841.9,59440.0,2655.0
E01002883,725.0,0.0,0.0,1.0,1.0,11.744,7,33.9217,12757.1,48074.0,1717.0
E01002884,715.0,0.0,0.0,1.0,1.0,21.59,4,36.2463,17974.0,82122.0,5120.0
E01002885,298.0,0.0,0.0,0.0,0.0,19.621,5,34.894,24407.4,64921.0,1791.0
E01002886,394.0,0.0,0.0,0.0,0.0,14.819,6,31.4419,10748.0,40636.0,1111.0
E01002887,288.0,0.0,0.0,0.0,0.0,12.569,7,28.8027,13576.1,75178.0,1449.0
E01002888,430.0,0.0,0.0,0.0,0.0,10.9,8,22.3701,19623.1,58948.0,2172.0
E01002889,1295.0,1.0,1.0,1.0,1.0,8.169,9,24.3973,13070.5,34446.0,1105.0
E01002890,237.0,0.0,0.0,0.0,0.0,8.969,8,21.0747,8898.8,45352.0,1312.0
E01002891,273.0,0.0,0.0,0.0,0.0,9.515,8,26.3964,11983.8,45410.0,1584.0
E01002892,355.0,0.0,0.0,0.0,0.0,8.544,9,29.5309,17598.9,78418.0,1447.0
E01002893,357.0,0.0,0.0,0.0,0.0,21.771,4,27.9939,16081.6,65809.0,1274.0
E01002894,422.0,0.0,0.0,0.0,0.0,19.923,5,36.7694,13024.6,75702.0,2005.0
E01002895,,,,,,11.214,8,16.7174,,50480.0,1379.0
E01002896,310.0,0.0,0.0,0.0,0.0,10.304,8,28.2103,13949.0,39478.0,996.0
E01002897,351.0,0.0,0.0,0.0,0.0,15.663,6,18.5748,10419.0,56587.0,3139.0
E01002898,241.0,0.0,0.0,0.0,0.0,9.458,8,31.0002,12993.0,29029.0,707.0
E01002899,419.0,0.0,0.0,0.0,0.0,21.45,5,16.5782,16751.7,68633.0,1336.0
E01002900,317.0,0.0,0.0,0.0,0.0,8.274,9,8.05119,13141.5,54547.0,1778.0
E01002901,196.0,0.0,0.0,0.0,0.0,16.507,6,16.9927,3206.2,46831.0,1728.0
E01002902,1621.0,1.0,1.0,1.0,1.0,10.759,8,30.7221,8871.2,44071.0,1483.0
E01002903,726.0,0.0,0.0,1.0,1.0,7.616,9,19.7045,11537.1,59567.0,1237.0
E01002904,234.0,0.0,0.0,0.0,0.0,45.079,1,3.24476,13028.2,58067.0,2234.0
E01002905,366.0,0.0,0.0,0.0,0.0,44.52,1,16.0745,9922.8,39725.0,885.0
E01002906,979.0,0.0,1.0,1.0,1.0,33.044,3,11.1901,9044.9,37679.0,954.0
E01002907,272.0,0.0,0.0,0.0,0.0,52.561,1,4.55538,24664.1,70310.0,1288.0
E01002908,327.0,0.0,0.0,0.0,0.0,26.916,3,8.22836,14460.6,45282.0,1147.0
E01002909,450.0,0.0,0.0,0.0,0.0,29.726,3,18.9976,21460.2,29659.0,221.0
E01002910,291.0,0.0,0.0,0.0,0.0,16.317,6,26.3773,9613.8,67532.0,2016.0
E01002911,667.0,0.0,0.0,1.0,1.0,12.544,7,21.7758,10637.4,75979.0,3408.0
E01002912,936.0,0.0,1.0,1.0,1.0,13.905,7,17.612,13199.6,69241.0,2464.0
E01002913,410.0,0.0,0.0,0.0,0.0,18.046,5,19.0996,16141.2,89144.0,4455.0
E01002914,675.0,0.0,0.0,1.0,1.0,8.875,8,32.079,6704.1,70577.0,2735.0
E01002915,100.0,0.0,0.0,0.0,0.0,8.064,9,3.3283,4759.3,31618.0,781.0
E01002916,152.0,0.0,0.0,0.0,0.0,8.236,9,6.31406,3360.6,28911.0,1047.0
E01002917,102.0,0.0,0.0,0.0,0.0,4.073,10,2.49089,5183.2,40995.0,629.0
E01002918,181.0,0.0,0.0,0.0,0.0,12.197,7,3.45427,4100.3,23623.0,644.0
E01002919,607.0,0.0,0.0,0.0,1.0,15.611,6,5.29739,2593.5,20400.0,737.0
E01002920,147.0,0.0,0.0,0.0,0.0,5.052,10,2.91745,3428.8,28192.0,537.0
E01002921,235.0,0.0,0.0,0.0,0.0,15.232,6,14.6424,10034.9,51705.0,1881.0
E01002922,137.0,0.0,0.0,0.0,0.0,9.061,8,4.113,5173.5,23905.0,478.0
E01002923,351.0,0.0,0.0,0.0,0.0,30.061,3,9.89354,14302.8,51857.0,1772.0
E01002924,82.0,0.0,0.0,0.0,0.0,3.339,10,2.6092,4742.3,25205.0,430.0
E01002925,292.0,0.0,0.0,0.0,0.0,11.459,7,7.2534,6792.0,42261.0,939.0
E01002926,126.0,0.0,0.0,0.0,0.0,7.351,9,5.24483,5552.1,44775.0,1032.0
E01002927,136.0,0.0,0.0,0.0,0.0,12.635,7,3.25582,7616.7,26130.0,702.0
E01002928,275.0,0.0,0.0,0.0,0.0,16.639,6,6.95776,7622.4,41053.0,1735.0
E01002929,362.0,0.0,0.0,0.0,0.0,8.833,8,7.38855,2825.7,22223.0,698.0
E01002930,678.0,0.0,0.0,1.0,1.0,11.051,8,13.7679,7367.0,52053.0,2398.0
E01002931,294.0,0.0,0.0,0.0,0.0,11.45,7,9.02801,6567.7,40979.0,2320.0
E01002932,435.0,0.0,0.0,0.0,0.0,26.643,3,4.00611,8876.4,33230.0,1255.0
E01002933,280.0,0.0,0.0,0.0,0.0,15.439,6,11.0644,12402.7,40686.0,842.0
E01002934,161.0,0.0,0.0,0.0,0.0,3.665,10,3.95381,9196.1,38355.0,1367.0
E01002935,332.0,0.0,0.0,0.0,0.0,8.24,9,16.1998,10215.1,50972.0,3171.0
E01002937,176.0,0.0,0.0,0.0,0.0,5.062,10,16.9282,12134.3,31859.0,902.0
E01002938,228.0,0.0,0.0,0.0,0.0,4.776,10,5.36098,8445.9,31774.0,913.0
E01002939,262.0,0.0,0.0,0.0,0.0,12.767,7,6.24298,6287.2,47043.0,928.0
E01002940,141.0,0.0,0.0,0.0,0.0,18.071,5,8.02876,7502.2,43405.0,1272.0
E01002941,226.0,0.0,0.0,0.0,0.0,9.426,8,3.10789,2664.4,17124.0,563.0
E01002942,90.0,0.0,0.0,0.0,0.0,10.777,8,7.82065,6617.9,33832.0,889.0
E01002943,189.0,0.0,0.0,0.0,0.0,16.752,6,2.07403,4749.2,27077.0,805.0
E01002944,177.0,0.0,0.0,0.0,0.0,13.363,7,3.17134,4418.7,36287.0,1095.0
E01002945,153.0,0.0,0.0,0.0,0.0,9.082,8,4.9156,6347.9,47518.0,1021.0
E01002946,135.0,0.0,0.0,0.0,0.0,8.721,8,2.88285,3229.2,18417.0,633.0
E01002947,170.0,0.0,0.0,0.0,0.0,7.288,9,5.81889,5581.9,21302.0,730.0
E01002948,518.0,0.0,0.0,0.0,0.0,17.875,5,1.23936,420.2,10999.0,529.0
E01002949,178.0,0.0,0.0,0.0,0.0,9.745,8,5.12719,6197.2,28249.0,1127.0
E01002950,243.0,0.0,0.0,0.0,0.0,17.972,5,2.73316,1683.6,13000.0,501.0
E01002951,170.0,0.0,0.0,0.0,0.0,5.416,10,7.41738,6726.4,34989.0,1692.0
E01002952,193.0,0.0,0.0,0.0,0.0,6.26,9,2.54747,979.7,19881.0,1010.0
E01002953,210.0,0.0,0.0,0.0,0.0,7.065,9,2.55336,1139.6,28930.0,1541.0
E01002954,566.0,0.0,0.0,0.0,1.0,12.215,7,14.9587,5950.5,40139.0,1577.0
E01002955,275.0,0.0,0.0,0.0,0.0,14.326,6,4.07878,3041.1,50980.0,1456.0
E01002956,256.0,0.0,0.0,0.0,0.0,7.327,9,3.67723,2172.1,42995.0,2356.0
E01002957,306.0,0.0,0.0,0.0,0.0,14.322,6,4.3066,6939.2,36675.0,1427.0
E01002958,86.0,0.0,0.0,0.0,0.0,6.841,9,5.58528,9389.5,40153.0,1047.0
E01002959,101.0,0.0,0.0,0.0,0.0,3.101,10,3.30159,3241.5,19420.0,673.0
E01002960,217.0,0.0,0.0,0.0,0.0,6.07,9,7.77885,6022.0,25561.0,760.0
E01002961,144.0,0.0,0.0,0.0,0.0,7.367,9,5.42023,5186.3,28688.0,726.0
E01002962,186.0,0.0,0.0,0.0,0.0,12.943,7,2.68542,6601.1,26655.0,856.0
E01002963,158.0,0.0,0.0,0.0,0.0,9.886,8,9.69181,9866.4,62413.0,2123.0
E01002964,1181.0,1.0,1.0,1.0,1.0,17.289,6,17.4131,8005.7,46568.0,1609.0
E01002965,668.0,0.0,0.0,1.0,1.0,12.957,7,11.902,7229.7,44950.0,1992.0
E01002966,275.0,0.0,0.0,0.0,0.0,9.456,8,4.66422,3930.6,26320.0,596.0
E01002967,197.0,0.0,0.0,0.0,0.0,5.324,10,14.8438,9436.8,56179.0,1793.0
E01002968,6774.0,1.0,1.0,1.0,1.0,14.52,6,28.9117,5234.0,52045.0,3262.0
E01002969,439.0,0.0,0.0,0.0,0.0,40.913,2,4.31628,27460.1,71640.0,2345.0
E01002970,339.0,0.0,0.0,0.0,0.0,21.15,5,5.52709,6310.6,29380.0,863.0
E01002971,384.0,0.0,0.0,0.0,0.0,12.432,7,9.16555,5660.4,36020.0,1275.0
E01002972,539.0,0.0,0.0,0.0,0.0,13.608,7,21.9308,12246.1,43446.0,2314.0
E01002973,255.0,0.0,0.0,0.0,0.0,23.106,4,4.76649,5293.3,31576.0,1218.0
E01002974,371.0,0.0,0.0,0.0,0.0,13.924,7,16.3499,9832.8,30299.0,866.0
E01002975,237.0,0.0,0.0,0.0,0.0,12.123,7,5.53548,5023.6,25370.0,858.0
E01002976,130.0,0.0,0.0,0.0,0.0,8.143,9,2.87663,6164.9,32437.0,1055.0
E01002977,310.0,0.0,0.0,0.0,0.0,18.446,5,6.61485,5682.3,27990.0,992.0
E01002978,201.0,0.0,0.0,0.0,0.0,7.414,9,10.2614,5104.5,29953.0,1098.0
E01002979,129.0,0.0,0.0,0.0,0.0,9.478,8,5.71697,4521.0,23392.0,776.0
E01002980,92.0,0.0,0.0,0.0,0.0,7.43,9,6.15185,6101.5,22887.0,796.0
E01002981,181.0,0.0,0.0,0.0,0.0,11.94,7,4.84664,4250.9,42549.0,1250.0
E01002982,133.0,0.0,0.0,0.0,0.0,13.639,7,6.77607,5753.6,27165.0,561.0
E01002983,223.0,0.0,0.0,0.0,0.0,7.399,9,5.64901,2570.5,20976.0,847.0
E01002984,234.0,0.0,0.0,0.0,0.0,17.185,6,9.82914,5272.7,36981.0,1542.0
E01002985,246.0,0.0,0.0,0.0,0.0,11.766,7,9.48606,9994.2,85081.0,3505.0
E01002986,131.0,0.0,0.0,0.0,0.0,12.627,7,1.74032,3122.2,17336.0,572.0
E01002987,888.0,0.0,1.0,1.0,1.0,18.608,5,20.759,8917.6,61350.0,2669.0
E01002988,254.0,0.0,0.0,0.0,0.0,6.657,9,10.5,5881.5,32046.0,990.0
E01002989,200.0,0.0,0.0,0.0,0.0,8.627,8,15.2118,12541.3,39655.0,1415.0
E01002990,155.0,0.0,0.0,0.0,0.0,7.626,9,18.9405,10112.5,56372.0,1792.0
E01002991,164.0,0.0,0.0,0.0,0.0,7.648,9,8.06871,6868.7,25153.0,705.0
E01002992,182.0,0.0,0.0,0.0,0.0,6.631,9,3.25729,4751.5,33953.0,984.0
E01002993,133.0,0.0,0.0,0.0,0.0,10.174,8,13.2017,9488.3,40538.0,799.0
E01002994,115.0,0.0,0.0,0.0,0.0,7.883,9,4.76875,4719.7,30456.0,734.0
E01002995,127.0,0.0,0.0,0.0,0.0,5.88,10,7.28883,3907.6,27741.0,935.0
E01002996,180.0,0.0,0.0,0.0,0.0,7.571,9,7.88066,7599.6,37315.0,1384.0
E01002997,117.0,0.0,0.0,0.0,0.0,8.337,9,8.2064,6523.8,38637.0,1116.0
E01002998,167.0,0.0,0.0,0.0,0.0,14.437,6,5.37745,11225.6,45298.0,630.0
E01002999,237.0,0.0,0.0,0.0,0.0,14.372,6,16.8724,8104.5,66173.0,3092.0
E01003000,429.0,0.0,0.0,0.0,0.0,19.425,5,2.54443,1629.9,30800.0,909.0
E01003001,303.0,0.0,0.0,0.0,0.0,12.804,7,5.9546,5206.5,56291.0,1725.0
E01003002,339.0,0.0,0.0,0.0,0.0,17.542,6,5.10982,6277.2,39518.0,1093.0
E01003003,761.0,0.0,0.0,1.0,1.0,15.301,6,8.52682,7396.1,42720.0,1692.0
E01003004,229.0,0.0,0.0,0.0,0.0,10.869,8,3.17455,5265.9,44656.0,1226.0
E01003005,167.0,0.0,0.0,0.0,0.0,7.542,9,3.58681,6662.3,35934.0,776.0
E01003006,170.0,0.0,0.0,0.0,0.0,7.813,9,4.90209,4744.5,40961.0,1509.0
E01003007,133.0,0.0,0.0,0.0,0.0,4.72,10,4.3341,8017.8,47866.0,969.0
E01003008,96.0,0.0,0.0,0.0,0.0,3.164,10,4.30716,7195.4,40091.0,883.0
E01003009,166.0,0.0,0.0,0.0,0.0,9.258,8,3.55607,6785.5,51301.0,1151.0
E01003010,153.0,0.0,0.0,0.0,0.0,4.323,10,4.37413,4765.2,37088.0,781.0
E01003011,337.0,0.0,0.0,0.0,0.0,6.829,9,5.11657,6707.6,37477.0,1030.0
E01003013,3340.0,1.0,1.0,1.0,1.0,12.271,7,76.1444,5640.2,69946.0,5173.0
E01003014,635.0,0.0,0.0,0.0,1.0,26.261,4,63.6987,8055.7,77829.0,3922.0
E01003015,285.0,0.0,0.0,0.0,0.0,26.682,3,18.3133,18000.0,92856.0,4450.0
E01003016,1057.0,0.0,1.0,1.0,1.0,13.265,7,106.841,7225.2,66230.0,4385.0
E01003017,1084.0,1.0,1.0,1.0,1.0,23.436,4,107.861,12536.5,52857.0,2596.0
E01003018,711.0,0.0,0.0,1.0,1.0,22.512,4,20.885,13487.0,75630.0,2525.0
E01003019,375.0,0.0,0.0,0.0,0.0,18.843,5,13.2646,13530.6,76137.0,2440.0
E01003020,858.0,0.0,1.0,1.0,1.0,24.0,4,34.9462,12663.4,82615.0,3213.0
E01003021,573.0,0.0,0.0,0.0,1.0,33.319,2,14.6321,13395.5,60959.0,1427.0
E01003022,324.0,0.0,0.0,0.0,0.0,20.494,5,11.2244,13956.9,37741.0,993.0
E01003023,671.0,0.0,0.0,1.0,1.0,19.316,5,22.0629,20352.9,76201.0,4573.0
E01003024,470.0,0.0,0.0,0.0,0.0,31.514,3,18.3711,14834.8,88973.0,2665.0
E01003025,327.0,0.0,0.0,0.0,0.0,21.733,4,14.2117,13056.8,79393.0,3596.0
E01003026,553.0,0.0,0.0,0.0,0.0,17.427,6,17.087,4318.2,56877.0,2186.0
E01003027,200.0,0.0,0.0,0.0,0.0,10.074,8,10.4829,11241.9,85868.0,2595.0
E01003028,258.0,0.0,0.0,0.0,0.0,19.787,5,7.07734,10849.2,70866.0,1544.0
E01003029,354.0,0.0,0.0,0.0,0.0,19.197,5,16.1552,12293.2,86876.0,3130.0
E01003030,541.0,0.0,0.0,0.0,0.0,16.656,6,18.5586,10305.2,71670.0,2364.0
E01003031,295.0,0.0,0.0,0.0,0.0,23.596,4,11.591,17392.3,89798.0,2908.0
E01003032,610.0,0.0,0.0,0.0,1.0,31.549,3,26.4755,9561.1,71208.0,3761.0
E01003033,181.0,0.0,0.0,0.0,0.0,14.91,6,10.8363,10895.6,74085.0,1861.0
E01003034,302.0,0.0,0.0,0.0,0.0,18.498,5,10.543,14315.6,90346.0,4382.0
E01003035,1470.0,1.0,1.0,1.0,1.0,24.936,4,26.5789,14333.1,68793.0,2671.0
E01003036,294.0,0.0,0.0,0.0,0.0,24.245,4,15.0854,15566.4,55526.0,2224.0
E01003037,592.0,0.0,0.0,0.0,1.0,38.342,2,13.9905,12604.9,76165.0,2798.0
E01003038,304.0,0.0,0.0,0.0,0.0,14.932,6,20.8984,12806.6,81325.0,3542.0
E01003039,897.0,0.0,1.0,1.0,1.0,10.643,8,27.0005,11043.8,84442.0,4730.0
E01003040,211.0,0.0,0.0,0.0,0.0,21.291,5,20.5203,8256.0,80013.0,3355.0
E01003041,1007.0,0.0,1.0,1.0,1.0,34.66,2,31.3175,15833.3,66458.0,2370.0
E01003042,235.0,0.0,0.0,0.0,0.0,26.014,4,19.7273,11579.5,88544.0,2583.0
E01003043,255.0,0.0,0.0,0.0,0.0,23.727,4,30.5943,15648.0,83988.0,2817.0
E01003044,218.0,0.0,0.0,0.0,0.0,43.069,2,13.5642,20997.0,75119.0,2162.0
E01003045,466.0,0.0,0.0,0.0,0.0,38.842,2,19.1527,17440.8,58907.0,2776.0
E01003046,325.0,0.0,0.0,0.0,0.0,33.936,2,11.945,17721.5,76892.0,2556.0
E01003047,4198.0,1.0,1.0,1.0,1.0,39.632,2,45.9036,9900.4,75084.0,3812.0
E01003048,427.0,0.0,0.0,0.0,0.0,37.906,2,18.2033,15757.8,90332.0,3188.0
E01003049,505.0,0.0,0.0,0.0,0.0,39.746,2,29.2748,14869.6,70780.0,2074.0
E01003050,666.0,0.0,0.0,1.0,1.0,27.883,3,39.9008,16146.8,95895.0,3441.0
E01003051,812.0,0.0,1.0,1.0,1.0,36.268,2,22.2659,11455.8,82252.0,2670.0
E01003052,540.0,0.0,0.0,0.0,0.0,40.689,2,24.6214,17680.7,58399.0,2081.0
E01003053,459.0,0.0,0.0,0.0,0.0,23.236,4,30.8491,14443.5,106114.0,4608.0
E01003054,477.0,0.0,0.0,0.0,0.0,21.766,4,28.8988,25011.4,66718.0,2145.0
E01003055,1731.0,1.0,1.0,1.0,1.0,34.093,2,37.587,11695.9,70698.0,3129.0
E01003056,386.0,0.0,0.0,0.0,0.0,29.918,3,22.9267,20541.5,118316.0,3201.0
E01003057,358.0,0.0,0.0,0.0,0.0,36.558,2,24.6367,17705.1,90106.0,2771.0
E01003058,444.0,0.0,0.0,0.0,0.0,24.327,4,21.9789,21723.4,132870.0,4073.0
E01003059,486.0,0.0,0.0,0.0,0.0,39.166,2,23.0769,28554.8,54259.0,2354.0
E01003060,311.0,0.0,0.0,0.0,0.0,36.815,2,35.4203,19906.1,53389.0,1978.0
E01003061,1349.0,1.0,1.0,1.0,1.0,37.895,2,38.1137,16738.0,99523.0,4643.0
E01003062,520.0,0.0,0.0,0.0,0.0,22.44,4,21.5518,13525.1,56928.0,2981.0
E01003063,393.0,0.0,0.0,0.0,0.0,37.714,2,11.8555,11047.1,64634.0,2136.0
E01003064,276.0,0.0,0.0,0.0,0.0,12.812,7,5.58747,9586.9,66862.0,1650.0
E01003065,329.0,0.0,0.0,0.0,0.0,41.077,2,6.48521,13657.1,70153.0,3531.0
E01003066,423.0,0.0,0.0,0.0,0.0,37.398,2,14.9435,5472.7,42577.0,1923.0
E01003067,273.0,0.0,0.0,0.0,0.0,20.479,5,9.70269,10366.7,66026.0,3012.0
E01003068,315.0,0.0,0.0,0.0,0.0,28.816,3,8.45872,8849.0,71487.0,3026.0
E01003069,326.0,0.0,0.0,0.0,0.0,32.698,3,8.782,5821.3,36585.0,1694.0
E01003070,325.0,0.0,0.0,0.0,0.0,43.799,2,9.30892,12048.3,49978.0,1660.0
E01003071,432.0,0.0,0.0,0.0,0.0,16.108,6,19.4128,13096.8,102438.0,2426.0
E01003072,203.0,0.0,0.0,0.0,0.0,16.47,6,16.3781,8371.1,58034.0,1855.0
E01003073,458.0,0.0,0.0,0.0,0.0,30.231,3,12.0144,9490.8,108537.0,2732.0
E01003074,1042.0,0.0,1.0,1.0,1.0,24.577,4,16.4748,3316.5,52203.0,2489.0
E01003075,351.0,0.0,0.0,0.0,0.0,42.602,2,15.815,21971.8,81579.0,2642.0
E01003076,1349.0,1.0,1.0,1.0,1.0,18.536,5,16.784,7181.6,60620.0,3096.0
E01003077,352.0,0.0,0.0,0.0,0.0,19.571,5,13.715,18017.4,107001.0,2738.0
E01003078,277.0,0.0,0.0,0.0,0.0,10.834,8,14.7264,7795.9,78655.0,2004.0
E01003079,628.0,0.0,0.0,0.0,1.0,30.785,3,14.5822,7582.3,49426.0,1697.0
E01003080,244.0,0.0,0.0,0.0,0.0,18.517,5,13.5065,13174.0,74817.0,2599.0
E01003081,562.0,0.0,0.0,0.0,0.0,29.721,3,18.5632,9041.4,50979.0,1744.0
E01003082,305.0,0.0,0.0,0.0,0.0,30.194,3,15.713,10956.2,57211.0,2716.0
E01003083,213.0,0.0,0.0,0.0,0.0,19.665,5,9.22927,10384.1,40847.0,956.0
E01003084,261.0,0.0,0.0,0.0,0.0,19.315,5,18.3197,10680.4,37384.0,1120.0
E01003085,262.0,0.0,0.0,0.0,0.0,16.358,6,9.49352,7976.0,41062.0,1314.0
E01003086,328.0,0.0,0.0,0.0,0.0,31.39,3,9.36021,10693.7,61394.0,1691.0
E01003087,498.0,0.0,0.0,0.0,0.0,42.482,2,8.64523,12407.5,67789.0,2006.0
E01003088,321.0,0.0,0.0,0.0,0.0,32.424,3,22.2813,16822.0,65686.0,2267.0
E01003089,515.0,0.0,0.0,0.0,0.0,31.444,3,12.0319,14670.2,72641.0,2702.0
E01003090,820.0,0.0,1.0,1.0,1.0,25.416,4,27.2919,16905.1,77415.0,2981.0
E01003091,220.0,0.0,0.0,0.0,0.0,23.431,4,11.2054,21281.1,83670.0,2896.0
E01003092,370.0,0.0,0.0,0.0,0.0,36.627,2,14.3351,14908.1,71846.0,3935.0
E01003093,768.0,0.0,0.0,1.0,1.0,33.26,2,29.4133,31294.3,70811.0,3360.0
E01003094,273.0,0.0,0.0,0.0,0.0,30.432,3,25.5264,18228.8,82177.0,2706.0
E01003095,250.0,0.0,0.0,0.0,0.0,19.761,5,20.3382,10600.4,57391.0,2710.0
E01003096,985.0,0.0,1.0,1.0,1.0,25.455,4,23.9323,14663.9,86812.0,2779.0
E01003097,303.0,0.0,0.0,0.0,0.0,32.154,3,19.1563,15881.8,74798.0,2889.0
E01003098,243.0,0.0,0.0,0.0,0.0,23.401,4,20.3637,18447.2,73176.0,2644.0
E01003099,559.0,0.0,0.0,0.0,0.0,26.601,3,36.3335,5589.9,66712.0,3500.0
E01003100,426.0,0.0,0.0,0.0,0.0,16.907,6,29.4847,19822.8,82454.0,3290.0
E01003101,408.0,0.0,0.0,0.0,0.0,28.222,3,43.76,12355.5,109547.0,4694.0
E01003102,1279.0,1.0,1.0,1.0,1.0,25.93,4,48.9786,10271.1,75489.0,4907.0
E01003104,335.0,0.0,0.0,0.0,0.0,24.638,4,33.1821,21263.8,75543.0,2931.0
E01003105,375.0,0.0,0.0,0.0,0.0,29.263,3,34.266,17807.9,94443.0,4695.0
E01003106,447.0,0.0,0.0,0.0,0.0,27.175,3,24.5518,17941.2,83136.0,3011.0
E01003107,405.0,0.0,0.0,0.0,0.0,17.52,6,40.2344,14293.4,95682.0,4051.0
E01003108,378.0,0.0,0.0,0.0,0.0,33.192,3,34.503,19375.8,81894.0,2867.0
E01003109,,,,,,27.59,3,40.5233,,64648.0,4476.0
E01003110,397.0,0.0,0.0,0.0,0.0,17.446,6,35.8431,13603.2,91238.0,3951.0
E01003111,343.0,0.0,0.0,0.0,0.0,35.303,2,10.7118,26938.8,89328.0,3716.0
E01003112,445.0,0.0,0.0,0.0,0.0,29.912,3,19.2349,12061.8,68446.0,3704.0
E01003113,396.0,0.0,0.0,0.0,0.0,23.176,4,23.4474,10917.9,50578.0,2339.0
E01003114,884.0,0.0,1.0,1.0,1.0,22.363,4,23.2293,12205.4,54253.0,1555.0
E01003115,361.0,0.0,0.0,0.0,0.0,20.481,5,23.8308,14894.2,49773.0,1165.0
E01003116,259.0,0.0,0.0,0.0,0.0,20.465,5,10.7579,6338.8,48236.0,2022.0
E01003117,509.0,0.0,0.0,0.0,0.0,22.2,4,25.3702,11044.2,63774.0,1844.0
E01003118,953.0,0.0,1.0,1.0,1.0,22.781,4,24.2963,8812.7,58153.0,2262.0
E01003119,402.0,0.0,0.0,0.0,0.0,22.028,4,25.192,12096.0,76655.0,3255.0
E01003120,750.0,0.0,0.0,1.0,1.0,32.875,3,32.4049,16547.7,41836.0,1180.0
E01003121,246.0,0.0,0.0,0.0,0.0,32.792,3,15.0396,25553.7,46623.0,2451.0
E01003122,371.0,0.0,0.0,0.0,0.0,25.76,4,11.1862,18477.2,44085.0,1853.0
E01003123,324.0,0.0,0.0,0.0,0.0,19.16,5,20.2283,11021.4,51929.0,1793.0
E01003124,259.0,0.0,0.0,0.0,0.0,29.873,3,25.4205,16642.1,43528.0,1501.0
E01003125,337.0,0.0,0.0,0.0,0.0,30.312,3,22.0857,24458.2,69103.0,1844.0
E01003126,454.0,0.0,0.0,0.0,0.0,28.68,3,31.3618,17034.8,57432.0,2650.0
E01003127,451.0,0.0,0.0,0.0,0.0,26.097,4,29.9984,15577.1,52896.0,2449.0
E01003128,624.0,0.0,0.0,0.0,1.0,34.369,2,25.1733,18927.3,76330.0,2959.0
E01003129,432.0,0.0,0.0,0.0,0.0,24.33,4,22.0109,20810.2,80139.0,3707.0
E01003130,434.0,0.0,0.0,0.0,0.0,17.362,6,28.5139,12692.0,55659.0,1277.0
E01003131,573.0,0.0,0.0,0.0,1.0,18.271,5,26.0568,11748.6,48041.0,1518.0
E01003132,364.0,0.0,0.0,0.0,0.0,32.169,3,7.06321,10147.0,95244.0,3670.0
E01003133,423.0,0.0,0.0,0.0,0.0,24.483,4,22.9089,9528.2,70887.0,3079.0
E01003134,250.0,0.0,0.0,0.0,0.0,19.56,5,11.9002,9906.9,69848.0,2199.0
E01003135,361.0,0.0,0.0,0.0,0.0,31.583,3,23.9584,18701.6,83406.0,1897.0
E01003136,251.0,0.0,0.0,0.0,0.0,23.279,4,18.4794,14252.6,49227.0,1684.0
E01003137,400.0,0.0,0.0,0.0,0.0,29.29,3,27.1266,14028.4,77880.0,2921.0
E01003138,224.0,0.0,0.0,0.0,0.0,10.639,8,14.1278,11164.0,36210.0,871.0
E01003139,290.0,0.0,0.0,0.0,0.0,13.474,7,11.4202,11982.8,52174.0,781.0
E01003140,187.0,0.0,0.0,0.0,0.0,16.888,6,10.1648,10888.7,46277.0,1514.0
E01003141,339.0,0.0,0.0,0.0,0.0,24.037,4,15.497,11312.1,76829.0,2551.0
E01003142,252.0,0.0,0.0,0.0,0.0,18.167,5,9.78606,10000.0,41812.0,789.0
E01003143,239.0,0.0,0.0,0.0,0.0,28.82,3,8.71718,9293.7,86583.0,2608.0
E01003144,537.0,0.0,0.0,0.0,0.0,17.38,6,10.203,3062.8,37353.0,1235.0
E01003145,365.0,0.0,0.0,0.0,0.0,23.589,4,19.2197,9981.9,95670.0,2562.0
E01003146,252.0,0.0,0.0,0.0,0.0,25.101,4,11.387,13461.2,90945.0,3224.0
E01003147,357.0,0.0,0.0,0.0,0.0,20.607,5,16.2004,11706.2,77682.0,1742.0
E01003148,334.0,0.0,0.0,0.0,0.0,18.954,5,11.4274,9459.3,61903.0,1928.0
E01003149,242.0,0.0,0.0,0.0,0.0,15.204,6,5.06236,6611.4,39174.0,1877.0
E01003150,471.0,0.0,0.0,0.0,0.0,26.483,4,20.8747,11979.0,42396.0,1570.0
E01003151,354.0,0.0,0.0,0.0,0.0,33.077,3,21.2,14527.9,81694.0,3045.0
E01003152,368.0,0.0,0.0,0.0,0.0,13.041,7,9.85664,8659.7,66876.0,2446.0
E01003153,575.0,0.0,0.0,0.0,1.0,14.764,6,30.5073,17759.6,68597.0,1790.0
E01003154,422.0,0.0,0.0,0.0,0.0,28.223,3,3.8886,10645.3,50819.0,2045.0
