LSOA11CD,crime_count,hotspot_5,hotspot_10,hotspot_15,hotspot_20,imd_score,imd_decile,ptal_score,pop_density,road_density,node_density,MSOA11CD,RGN11CD
E01003823,444.0,0.0,0.0,0.0,0.0,7.241,9,2.939,396.5,20399.0,703.0,E02000806,E12000007
E01003824,147.0,0.0,0.0,0.0,0.0,4.594,10,5.929,5003.1,28427.0,855.0,E02000806,E12000007
E01003825,136.0,0.0,0.0,0.0,0.0,3.249,10,3.417,5154.0,35509.0,1283.0,E02000806,E12000007
E01003826,322.0,0.0,0.0,0.0,0.0,22.898,4,2.083,1642.1,19849.0,781.0,E02000806,E12000007
E01003827,278.0,0.0,0.0,0.0,0.0,8.485,9,4.663,4246.8,31880.0,1225.0,E02000806,E12000007
E01003828,150.0,0.0,0.0,0.0,0.0,6.069,9,4.596,4925.8,38961.0,939.0,E02000803,E12000007
E01003829,567.0,0.0,0.0,0.0,1.0,26.698,3,3.806,4225.0,23510.0,791.0,E02000803,E12000007
E01003830,217.0,0.0,0.0,0.0,0.0,9.449,8,4.821,3691.6,42857.6,1779.2,E02000803,E12000007
E01003831,213.0,0.0,0.0,0.0,0.0,10.154,8,3.876,5309.5,42599.0,1622.0,E02000803,E12000007
E01003832,355.0,0.0,0.0,0.0,0.0,37.019,2,3.551,6683.1,61399.0,3107.0,E02000803,E12000007
E01003833,334.0,0.0,0.0,0.0,0.0,16.556,6,4.087,7465.8,47819.0,2437.0,E02000803,E12000007
E01003834,310.0,0.0,0.0,0.0,0.0,7.292,9,6.75,1477.4,35389.0,1412.0,E02000805,E12000007
E01003835,193.0,0.0,0.0,0.0,0.0,4.465,10,3.945,4542.7,26535.0,912.0,E02000805,E12000007
E01003836,122.0,0.0,0.0,0.0,0.0,12.983,7,6.586,5568.5,42979.0,956.0,E02000805,E12000007
E01003837,300.0,0.0,0.0,0.0,0.0,7.835,9,1.949,3992.2,31319.0,1092.0,E02000805,E12000007
E01003838,185.0,0.0,0.0,0.0,0.0,7.339,9,6.611,5897.9,37234.0,1042.0,E02000805,E12000007
E01003839,354.0,0.0,0.0,0.0,0.0,13.14,7,10.264,9943.4,47797.0,1953.0,E02000805,E12000007
E01003840,225.0,0.0,0.0,0.0,0.0,14.808,6,4.079,9134.6,39215.0,1062.0,E02000796,E12000007
E01003841,489.0,0.0,0.0,0.0,0.0,26.04,4,3.712,7441.5,41506.0,1018.0,E02000796,E12000007
E01003842,282.0,0.0,0.0,0.0,0.0,20.358,5,3.168,4359.8,34666.0,1328.0,E02000796,E12000007
E01003843,311.0,0.0,0.0,0.0,0.0,15.73,6,4.025,6677.7,40685.0,710.0,E02000796,E12000007
E01003844,285.0,0.0,0.0,0.0,0.0,9.207,8,6.601,5113.6,49143.0,1057.0,E02000796,E12000007
E01003845,205.0,0.0,0.0,0.0,0.0,9.314,8,2.95,4157.3,45611.0,1505.0,E02000796,E12000007
E01003846,197.0,0.0,0.0,0.0,0.0,4.171,10,6.95,7151.8,37393.0,1067.0,E02000785,E12000007
E01003847,422.0,0.0,0.0,0.0,0.0,6.72,9,3.828,1059.7,29353.0,1414.0,E02000785,E12000007
E01003848,249.0,0.0,0.0,0.0,0.0,11.354,7,15.426,9553.7,47848.0,1526.0,E02000787,E12000007
E01003849,212.0,0.0,0.0,0.0,0.0,8.448,9,8.61,7639.7,36423.0,754.0,E02000785,E12000007
E01003851,273.0,0.0,0.0,0.0,0.0,5.879,10,8.767,6512.2,45594.0,1562.0,E02000785,E12000007
E01003852,301.0,0.0,0.0,0.0,0.0,13.631,7,12.446,2024.7,49848.0,1877.0,E02000786,E12000007
E01003853,235.0,0.0,0.0,0.0,0.0,11.466,7,9.372,4761.0,49080.0,1253.0,E02000786,E12000007
E01003854,421.0,0.0,0.0,0.0,0.0,7.824,9,10.799,10078.3,45452.0,1559.0,E02000786,E12000007
E01003855,493.0,0.0,0.0,0.0,0.0,19.172,5,5.31,6589.3,40896.0,1514.0,E02000786,E12000007
E01003856,192.0,0.0,0.0,0.0,0.0,6.295,9,8.338,13894.8,49088.0,1029.0,E02000786,E12000007
E01003857,205.0,0.0,0.0,0.0,0.0,5.533,10,6.613,12476.8,54003.0,1852.0,E02000786,E12000007
E01003858,238.0,0.0,0.0,0.0,0.0,3.877,10,7.391,10128.3,52695.0,1240.0,E02000786,E12000007
E01003859,219.0,0.0,0.0,0.0,0.0,6.736,9,8.325,8457.5,43843.0,1375.0,E02000788,E12000007
E01003860,497.0,0.0,0.0,0.0,0.0,9.269,8,7.288,1133.9,15690.0,782.0,E02000785,E12000007
E01003861,264.0,0.0,0.0,0.0,0.0,8.226,9,23.909,10161.1,54579.0,1738.0,E02000787,E12000007
E01003862,624.0,0.0,0.0,0.0,1.0,17.786,5,12.051,9133.9,38357.0,946.0,E02000787,E12000007
E01003863,201.0,0.0,0.0,0.0,0.0,18.695,5,15.025,6825.0,33425.0,1061.0,E02000787,E12000007
E01003864,287.0,0.0,0.0,0.0,0.0,7.131,9,14.337,5709.8,48166.0,1662.0,E02000785,E12000007
E01003865,256.0,0.0,0.0,0.0,0.0,11.466,7,7.779,10555.1,35538.0,986.0,E02000787,E12000007
E01003866,133.0,0.0,0.0,0.0,0.0,3.804,10,7.671,11007.1,46355.0,1999.0,E02000790,E12000007
E01003867,400.0,0.0,0.0,0.0,0.0,11.779,7,7.954,3829.4,41018.0,1430.0,E02000794,E12000007
E01003868,201.0,0.0,0.0,0.0,0.0,5.583,10,12.347,11807.2,44066.0,1507.0,E02000790,E12000007
E01003869,241.0,0.0,0.0,0.0,0.0,5.06,10,11.519,5145.3,40203.0,1355.0,E02000794,E12000007
E01003870,279.0,0.0,0.0,0.0,0.0,5.807,10,8.735,4907.6,37852.0,1726.0,E02000794,E12000007
E01003871,164.0,0.0,0.0,0.0,0.0,4.824,10,4.939,9131.6,28283.0,1220.0,E02000790,E12000007
E01003872,242.0,0.0,0.0,0.0,0.0,7.634,9,6.447,4969.9,29380.0,1106.0,E02000790,E12000007
E01003873,386.0,0.0,0.0,0.0,0.0,7.46,9,26.007,8421.1,36776.0,914.0,E02000789,E12000007
E01003874,158.0,0.0,0.0,0.0,0.0,5.246,10,13.399,11187.7,38665.0,917.0,E02000789,E12000007
E01003875,252.0,0.0,0.0,0.0,0.0,7.33,9,6.254,3281.7,33355.0,946.0,E02000789,E12000007
E01003876,2595.0,1.0,1.0,1.0,1.0,6.706,9,27.448,3905.9,40448.0,2223.0,E02000791,E12000007
E01003877,139.0,0.0,0.0,0.0,0.0,6.021,9,14.933,9451.1,46160.0,825.0,E02000791,E12000007
E01003878,334.0,0.0,0.0,0.0,0.0,19.583,5,1.551,1476.4,55991.0,1118.0,E02000789,E12000007
E01003879,164.0,0.0,0.0,0.0,0.0,5.901,10,3.267,7556.0,40708.0,1292.0,E02000791,E12000007
E01003880,174.0,0.0,0.0,0.0,0.0,6.098,9,10.057,6682.3,31166.0,1075.0,E02000799,E12000007
E01003881,140.0,0.0,0.0,0.0,0.0,4.598,10,6.111,5344.8,26031.0,881.0,E02000799,E12000007
E01003882,351.0,0.0,0.0,0.0,0.0,6.198,9,16.695,9319.7,28816.0,1165.0,E02000797,E12000007
E01003883,241.0,0.0,0.0,0.0,0.0,4.784,10,9.508,10563.7,40811.0,1083.0,E02000797,E12000007
E01003884,266.0,0.0,0.0,0.0,0.0,5.571,10,10.151,6179.3,34741.0,1285.0,E02000799,E12000007
E01003885,170.0,0.0,0.0,0.0,0.0,6.094,9,9.966,3501.7,30646.0,1080.3,E02000799,E12000007
E01003886,168.0,0.0,0.0,0.0,0.0,3.466,10,10.973,8033.2,46360.0,1920.0,E02000804,E12000007
E01003887,295.0,0.0,0.0,0.0,0.0,4.573,10,11.938,8065.7,45225.0,1349.0,E02000804,E12000007
E01003888,535.0,0.0,0.0,0.0,0.0,13.591,7,4.755,2578.5,46986.0,1500.0,E02000804,E12000007
E01003889,210.0,0.0,0.0,0.0,0.0,4.826,10,2.324,657.4,33966.0,1000.0,E02000804,E12000007
E01003890,129.0,0.0,0.0,0.0,0.0,6.593,9,5.62,7742.2,36221.0,1081.0,E02000801,E12000007
E01003891,251.0,0.0,0.0,0.0,0.0,2.666,10,6.256,5709.6,42019.0,1869.0,E02000801,E12000007
E01003892,149.0,0.0,0.0,0.0,0.0,3.779,10,8.137,5093.8,19961.0,967.0,E02000792,E12000007
E01003893,191.0,0.0,0.0,0.0,0.0,6.7,9,12.182,7307.5,29080.0,797.0,E02000792,E12000007
E01003894,161.0,0.0,0.0,0.0,0.0,4.823,10,14.35,10012.0,44404.0,1319.0,E02000792,E12000007
E01003895,220.0,0.0,0.0,0.0,0.0,8.016,9,10.582,3965.6,27906.0,946.0,E02000792,E12000007
E01003896,796.0,0.0,1.0,1.0,1.0,7.551,9,19.868,6106.4,32649.0,1770.0,E02000797,E12000007
E01003897,668.0,0.0,0.0,1.0,1.0,8.295,9,21.738,9974.6,48887.0,2615.0,E02000797,E12000007
E01003898,199.0,0.0,0.0,0.0,0.0,7.887,9,11.194,9358.8,33857.0,1122.0,E02000798,E12000007
E01003899,193.0,0.0,0.0,0.0,0.0,5.147,10,8.266,8859.7,39232.0,630.0,E02000798,E12000007
E01003900,332.0,0.0,0.0,0.0,0.0,21.164,5,7.395,2265.7,21449.0,762.0,E02000798,E12000007
E01003901,188.0,0.0,0.0,0.0,0.0,7.055,9,1.693,6380.2,40170.0,1347.0,E02000798,E12000007
E01003902,224.0,0.0,0.0,0.0,0.0,5.894,10,7.089,8481.5,53636.0,2016.0,E02000798,E12000007
E01003903,412.0,0.0,0.0,0.0,0.0,13.193,7,5.395,2435.3,21491.0,677.0,E02000798,E12000007
E01003904,229.0,0.0,0.0,0.0,0.0,10.731,8,5.061,6727.3,36854.0,1089.0,E02000798,E12000007
E01003905,173.0,0.0,0.0,0.0,0.0,7.581,9,5.183,3503.8,41478.0,966.0,E02000793,E12000007
E01003906,261.0,0.0,0.0,0.0,0.0,12.068,7,7.874,8174.8,43329.0,911.0,E02000793,E12000007
E01003907,251.0,0.0,0.0,0.0,0.0,20.973,5,2.009,7020.1,32763.0,822.0,E02000793,E12000007
E01003908,218.0,0.0,0.0,0.0,0.0,6.907,9,6.122,6213.6,28879.0,712.0,E02000793,E12000007
E01003909,574.0,0.0,0.0,0.0,1.0,7.634,9,7.827,7350.4,48128.0,677.0,E02000793,E12000007
E01003910,160.0,0.0,0.0,0.0,0.0,6.487,9,4.114,5585.6,54832.0,1058.0,E02000794,E12000007
E01003911,388.0,0.0,0.0,0.0,0.0,29.823,3,14.285,18593.1,73107.0,3254.0,E02000826,E12000007
E01003912,279.0,0.0,0.0,0.0,0.0,40.627,2,13.474,23921.6,73329.0,2176.0,E02000825,E12000007
E01003913,1186.0,1.0,1.0,1.0,1.0,19.198,5,25.131,8678.8,47564.0,2579.0,E02000830,E12000007
E01003914,476.0,0.0,0.0,0.0,0.0,21.514,5,13.851,12740.4,28671.0,585.0,E02000830,E12000007
E01003915,412.0,0.0,0.0,0.0,0.0,28.036,3,7.365,18993.8,65953.0,2627.0,E02000830,E12000007
E01003916,582.0,0.0,0.0,0.0,1.0,24.749,4,7.25,15962.9,41890.0,1477.0,E02000826,E12000007
E01003917,385.0,0.0,0.0,0.0,0.0,30.163,3,12.083,16914.8,46746.0,1654.0,E02000826,E12000007
E01003918,357.0,0.0,0.0,0.0,0.0,34.58,2,18.746,16877.9,52534.0,1903.0,E02000826,E12000007
E01003919,524.0,0.0,0.0,0.0,0.0,23.585,4,20.73,10440.6,61077.0,1952.0,E02000827,E12000007
E01003920,413.0,0.0,0.0,0.0,0.0,32.296,3,21.992,24246.3,56743.0,2175.0,E02000827,E12000007
E01003921,1432.0,1.0,1.0,1.0,1.0,39.685,2,33.812,16055.3,72372.0,2643.0,E02000827,E12000007
E01003922,746.0,0.0,0.0,1.0,1.0,30.64,3,27.106,16118.3,54493.0,1841.0,E02000827,E12000007
E01003923,456.0,0.0,0.0,0.0,0.0,26.667,3,19.994,13765.8,41191.0,1369.0,E02000823,E12000007
E01003924,425.0,0.0,0.0,0.0,0.0,31.183,3,23.213,26314.5,65069.0,1622.0,E02000827,E12000007
E01003925,287.0,0.0,0.0,0.0,0.0,32.72,3,16.701,23001.1,39898.0,1631.0,E02000826,E12000007
E01003926,345.0,0.0,0.0,0.0,0.0,31.441,3,15.355,13056.1,46167.0,1407.0,E02000827,E12000007
E01003927,1792.0,1.0,1.0,1.0,1.0,16.421,6,79.52,9656.8,58613.0,3075.0,E02000808,E12000007
E01003929,2891.0,1.0,1.0,1.0,1.0,22.973,4,92.32,8456.0,77873.0,5401.0,E02000808,E12000007
E01003930,530.0,0.0,0.0,0.0,0.0,28.921,3,98.703,18263.7,82458.0,3271.0,E02006802,E12000007
E01003932,897.0,0.0,1.0,1.0,1.0,38.967,2,78.251,12600.2,95645.0,7582.0,E02006802,E12000007
E01003933,850.0,0.0,1.0,1.0,1.0,33.607,2,63.693,10728.2,68469.0,4605.0,E02006802,E12000007
E01003934,1878.0,1.0,1.0,1.0,1.0,18.616,5,75.842,8220.4,60762.0,3716.0,E02000808,E12000007
E01003935,628.0,0.0,0.0,0.0,1.0,21.011,5,71.412,9067.8,56123.0,3102.0,E02000808,E12000007
E01003936,312.0,0.0,0.0,0.0,0.0,14.247,6,55.675,17576.7,56407.0,2085.0,E02000815,E12000007
E01003937,744.0,0.0,0.0,1.0,1.0,24.291,4,76.336,16016.7,62400.0,2519.0,E02000815,E12000007
E01003938,287.0,0.0,0.0,0.0,0.0,31.171,3,63.915,23784.1,55407.0,2247.0,E02000812,E12000007
E01003939,1770.0,1.0,1.0,1.0,1.0,20.471,5,89.451,12883.2,55698.0,2407.0,E02000808,E12000007
E01003940,305.0,0.0,0.0,0.0,0.0,33.392,2,31.057,29174.3,65326.0,3922.0,E02000812,E12000007
E01003941,612.0,0.0,0.0,0.0,1.0,18.245,5,19.919,21194.0,64553.0,3145.0,E02000812,E12000007
E01003942,390.0,0.0,0.0,0.0,0.0,31.341,3,30.047,15888.8,66792.0,3540.0,E02000812,E12000007
E01003943,437.0,0.0,0.0,0.0,0.0,40.136,2,65.194,24572.4,55029.0,2848.0,E02000815,E12000007
E01003945,238.0,0.0,0.0,0.0,0.0,16.412,6,6.433,2068.3,29561.0,1382.0,E02000839,E12000007
E01003946,303.0,0.0,0.0,0.0,0.0,17.006,6,8.851,4148.5,47600.0,1742.0,E02000839,E12000007
E01003947,336.0,0.0,0.0,0.0,0.0,36.138,2,8.847,11510.4,43129.0,1752.0,E02000839,E12000007
E01003948,346.0,0.0,0.0,0.0,0.0,17.282,6,15.389,6545.8,43192.0,2187.0,E02000839,E12000007
E01003949,353.0,0.0,0.0,0.0,0.0,17.081,6,9.004,8267.4,43717.0,1000.0,E02000838,E12000007
E01003950,292.0,0.0,0.0,0.0,0.0,27.465,3,8.682,8148.0,36832.0,1018.0,E02000838,E12000007
E01003951,285.0,0.0,0.0,0.0,0.0,16.049,6,4.947,1405.2,23713.0,1008.0,E02000839,E12000007
E01003952,636.0,0.0,0.0,0.0,1.0,15.594,6,16.551,12537.9,44796.0,583.0,E02000836,E12000007
E01003953,605.0,0.0,0.0,0.0,1.0,18.641,5,17.458,9945.7,39598.0,827.0,E02000834,E12000007
E01003954,213.0,0.0,0.0,0.0,0.0,17.262,6,12.409,15746.8,53680.0,405.0,E02000836,E12000007
E01003955,236.0,0.0,0.0,0.0,0.0,18.283,5,11.118,13565.3,47084.0,615.0,E02000834,E12000007
E01003956,224.0,0.0,0.0,0.0,0.0,11.825,7,11.482,16000.0,42186.0,315.0,E02000836,E12000007
E01003957,245.0,0.0,0.0,0.0,0.0,14.122,7,9.485,10604.3,43586.0,564.0,E02000838,E12000007
E01003958,390.0,0.0,0.0,0.0,0.0,16.322,6,11.488,12168.4,30259.0,623.0,E02000838,E12000007
E01003960,461.0,0.0,0.0,0.0,0.0,27.356,3,32.667,13993.7,71346.0,2398.0,E02000818,E12000007
E01003961,736.0,0.0,0.0,1.0,1.0,37.844,2,21.553,17211.6,62297.0,2593.0,E02000818,E12000007
E01003963,430.0,0.0,0.0,0.0,0.0,39.212,2,27.845,28922.6,80747.0,2087.0,E02000822,E12000007
E01003964,518.0,0.0,0.0,0.0,0.0,35.378,2,12.605,21706.8,47537.0,2107.0,E02000821,E12000007
E01003966,682.0,0.0,0.0,1.0,1.0,33.346,2,19.632,20992.1,93358.0,3094.0,E02000821,E12000007
E01003967,545.0,0.0,0.0,0.0,0.0,31.354,3,19.617,22569.3,70283.0,2780.0,E02000822,E12000007
E01003968,518.0,0.0,0.0,0.0,0.0,46.579,1,6.823,21706.8,88321.0,3355.0,E02000821,E12000007
E01003969,1319.0,1.0,1.0,1.0,1.0,24.1,4,20.527,8658.9,45858.0,1676.0,E02000823,E12000007
E01003970,545.0,0.0,0.0,0.0,0.0,38.992,2,9.209,22569.3,72955.0,2728.0,E02000822,E12000007
E01003971,353.0,0.0,0.0,0.0,0.0,50.411,1,13.482,22421.4,89394.0,2831.0,E02000821,E12000007
E01003972,439.0,0.0,0.0,0.0,0.0,27.729,3,14.39,20151.1,76417.0,2077.0,E02000822,E12000007
E01003973,766.0,0.0,0.0,1.0,1.0,29.812,3,23.695,18634.3,47311.0,1478.0,E02000822,E12000007
E01003974,518.0,0.0,0.0,0.0,0.0,35.37,2,9.076,21706.8,90907.0,2727.0,E02000821,E12000007
E01003975,424.0,0.0,0.0,0.0,0.0,31.043,3,10.903,21760.4,56074.0,1974.0,E02000810,E12000007
E01003976,740.0,0.0,0.0,1.0,1.0,30.428,3,21.503,19958.3,59937.0,2317.0,E02000809,E12000007
E01003977,456.0,0.0,0.0,0.0,0.0,27.452,3,7.06,14478.0,59869.0,2411.0,E02000816,E12000007
E01003978,600.0,0.0,0.0,0.0,1.0,22.926,4,9.215,18793.2,59925.0,2450.0,E02000810,E12000007
E01003979,874.0,0.0,1.0,1.0,1.0,29.514,3,18.287,11849.6,46408.0,1694.0,E02000812,E12000007
E01003980,686.0,0.0,0.0,1.0,1.0,32.853,3,15.544,10314.6,52516.0,2265.0,E02000819,E12000007
E01003981,2008.0,1.0,1.0,1.0,1.0,26.493,4,84.386,7928.5,53399.0,3056.0,E02000812,E12000007
E01003983,412.0,0.0,0.0,0.0,0.0,31.14,3,13.772,15950.6,73133.0,2489.0,E02000824,E12000007
E01003984,612.0,0.0,0.0,0.0,1.0,35.23,2,20.675,13828.5,56725.0,2044.0,E02000829,E12000007
E01003986,507.0,0.0,0.0,0.0,0.0,38.146,2,13.141,8791.6,46851.0,1960.0,E02000817,E12000007
E01003987,403.0,0.0,0.0,0.0,0.0,34.241,2,4.312,13394.0,65053.0,1841.0,E02000817,E12000007
E01003988,852.0,0.0,1.0,1.0,1.0,31.655,3,10.786,5245.0,40878.0,2247.0,E02000824,E12000007
E01003989,738.0,0.0,0.0,1.0,1.0,28.863,3,9.991,9212.9,46852.0,1729.0,E02000824,E12000007
E01003990,411.0,0.0,0.0,0.0,0.0,31.077,3,11.067,16137.2,46765.0,1911.0,E02000824,E12000007
E01003991,229.0,0.0,0.0,0.0,0.0,39.26,2,8.155,16113.9,36671.0,1528.0,E02000823,E12000007
E01003992,286.0,0.0,0.0,0.0,0.0,32.416,3,16.596,21607.6,62214.0,1866.0,E02000820,E12000007
E01003993,328.0,0.0,0.0,0.0,0.0,28.38,3,8.93,23539.0,75279.0,2707.0,E02000823,E12000007
E01003994,1036.0,0.0,1.0,1.0,1.0,35.666,2,35.947,12898.4,46057.0,1936.0,E02000818,E12000007
E01003995,303.0,0.0,0.0,0.0,0.0,35.076,2,45.615,21401.9,68070.0,2570.0,E02000820,E12000007
E01003997,227.0,0.0,0.0,0.0,0.0,30.268,3,18.504,17075.1,60733.0,2575.0,E02000823,E12000007
E01003998,362.0,0.0,0.0,0.0,0.0,25.146,4,34.361,15245.7,46830.0,2127.0,E02000820,E12000007
E01003999,233.0,0.0,0.0,0.0,0.0,24.487,4,18.359,16976.2,62558.0,2141.0,E02000820,E12000007
E01004000,379.0,0.0,0.0,0.0,0.0,27.983,3,13.324,12002.5,55912.0,1545.0,E02000832,E12000007
E01004001,332.0,0.0,0.0,0.0,0.0,35.784,2,8.269,9043.5,40925.0,1116.0,E02000832,E12000007
E01004002,239.0,0.0,0.0,0.0,0.0,17.58,6,7.921,5051.9,33792.0,1006.0,E02000835,E12000007
E01004003,500.0,0.0,0.0,0.0,0.0,35.58,2,17.364,14433.9,65147.0,2192.0,E02000829,E12000007
E01004004,531.0,0.0,0.0,0.0,0.0,31.644,3,23.132,13387.8,44277.0,1414.0,E02000829,E12000007
E01004005,763.0,0.0,0.0,1.0,1.0,45.149,1,24.514,15143.2,48199.0,1354.0,E02000829,E12000007
E01004006,289.0,0.0,0.0,0.0,0.0,26.449,4,16.316,12291.9,33934.0,817.0,E02000829,E12000007
E01004007,240.0,0.0,0.0,0.0,0.0,39.431,2,10.8,18060.1,64733.0,2904.0,E02000824,E12000007
E01004008,421.0,0.0,0.0,0.0,0.0,34.841,2,28.844,20776.9,64059.0,2408.0,E02000828,E12000007
E01004010,906.0,0.0,1.0,1.0,1.0,32.313,3,25.233,11709.4,85202.0,5195.0,E02000828,E12000007
E01004011,393.0,0.0,0.0,0.0,0.0,30.983,3,10.432,18479.0,48214.0,2124.0,E02000825,E12000007
E01004012,432.0,0.0,0.0,0.0,0.0,27.301,3,5.62,16685.6,37761.0,1748.0,E02000825,E12000007
E01004013,332.0,0.0,0.0,0.0,0.0,39.137,2,14.465,16099.4,56434.0,2777.0,E02000825,E12000007
E01004014,357.0,0.0,0.0,0.0,0.0,33.895,2,6.739,23318.7,67841.0,3079.0,E02000825,E12000007
E01004015,411.0,0.0,0.0,0.0,0.0,22.806,4,10.032,3155.0,30201.0,1141.0,E02000834,E12000007
E01004016,388.0,0.0,0.0,0.0,0.0,20.176,5,8.004,4531.8,30404.0,798.0,E02000835,E12000007
E01004017,238.0,0.0,0.0,0.0,0.0,15.612,6,7.871,4613.4,25985.0,832.0,E02000835,E12000007
E01004018,256.0,0.0,0.0,0.0,0.0,11.302,7,6.669,7035.9,35246.0,915.0,E02000838,E12000007
E01004019,370.0,0.0,0.0,0.0,0.0,24.043,4,11.868,15533.6,39115.0,1447.0,E02000832,E12000007
E01004020,338.0,0.0,0.0,0.0,0.0,28.028,3,4.822,8917.3,62874.0,5776.0,E02000835,E12000007
E01004021,512.0,0.0,0.0,0.0,0.0,14.812,6,16.21,13942.0,39364.2,829.8,E02000834,E12000007
E01004022,600.0,0.0,0.0,0.0,1.0,24.603,4,15.228,18793.2,48752.0,2408.0,E02000810,E12000007
E01004023,643.0,0.0,0.0,0.0,1.0,28.547,3,14.868,14477.6,69923.0,3231.0,E02000810,E12000007
E01004024,470.0,0.0,0.0,0.0,0.0,31.179,3,14.945,16345.5,53609.0,2444.0,E02000817,E12000007
E01004027,370.0,0.0,0.0,0.0,0.0,19.542,5,70.729,23157.8,69662.0,4865.0,E02000809,E12000007
E01004028,733.0,0.0,0.0,1.0,1.0,26.416,4,12.668,20141.7,64429.0,3110.0,E02000810,E12000007
E01004029,347.0,0.0,0.0,0.0,0.0,12.382,7,17.871,18498.6,77211.0,3079.0,E02000807,E12000007
E01004030,346.0,0.0,0.0,0.0,0.0,24.934,4,20.207,15925.1,68277.0,3285.0,E02000813,E12000007
E01004031,2032.0,1.0,1.0,1.0,1.0,25.963,4,27.033,6102.8,50217.0,3453.0,E02000813,E12000007
E01004032,229.0,0.0,0.0,0.0,0.0,8.261,9,18.926,10966.3,54109.0,2923.0,E02000807,E12000007
E01004033,647.0,0.0,0.0,1.0,1.0,27.067,3,25.934,16698.9,68925.0,3536.0,E02000813,E12000007
E01004034,507.0,0.0,0.0,0.0,0.0,25.711,4,17.07,12139.6,62986.0,4571.0,E02000813,E12000007
E01004035,413.0,0.0,0.0,0.0,0.0,36.203,2,17.201,6357.6,56532.0,3985.0,E02000817,E12000007
E01004036,647.0,0.0,0.0,1.0,1.0,31.501,3,22.658,21816.3,80808.0,4249.0,E02000813,E12000007
E01004037,501.0,0.0,0.0,0.0,0.0,25.892,4,12.224,13654.8,56579.0,2468.0,E02000816,E12000007
E01004038,582.0,0.0,0.0,0.0,1.0,22.29,4,11.185,11168.5,49098.0,2661.0,E02000816,E12000007
E01004039,271.0,0.0,0.0,0.0,0.0,22.583,4,12.766,18025.7,77057.0,3156.0,E02000819,E12000007
E01004040,1003.0,0.0,1.0,1.0,1.0,39.89,2,18.229,17105.3,58497.0,2401.0,E02000819,E12000007
E01004041,311.0,0.0,0.0,0.0,0.0,27.397,3,14.444,21237.0,59974.0,2495.0,E02000819,E12000007
E01004042,709.0,0.0,0.0,1.0,1.0,45.391,1,9.92,13240.9,64317.0,3303.0,E02000816,E12000007
E01004043,391.0,0.0,0.0,0.0,0.0,26.395,4,7.13,11356.8,42362.0,1096.0,E02000816,E12000007
E01004044,336.0,0.0,0.0,0.0,0.0,31.112,3,11.57,20483.6,59956.0,1264.0,E02000819,E12000007
E01004045,273.0,0.0,0.0,0.0,0.0,27.322,3,15.349,25432.7,42510.0,1097.0,E02000833,E12000007
E01004046,268.0,0.0,0.0,0.0,0.0,17.334,6,16.783,10568.7,40574.0,736.0,E02000834,E12000007
E01004047,185.0,0.0,0.0,0.0,0.0,24.36,4,14.547,16235.2,59986.0,1517.0,E02000833,E12000007
E01004048,456.0,0.0,0.0,0.0,0.0,20.516,5,11.645,4025.2,32684.0,1301.0,E02000833,E12000007
E01004049,193.0,0.0,0.0,0.0,0.0,16.687,6,21.312,12523.3,73208.0,3351.0,E02000833,E12000007
E01004050,199.0,0.0,0.0,0.0,0.0,14.511,6,13.615,7524.4,32794.0,670.0,E02000830,E12000007
E01004051,210.0,0.0,0.0,0.0,0.0,9.731,8,21.408,8504.3,50304.0,1819.0,E02000833,E12000007
E01004052,416.0,0.0,0.0,0.0,0.0,15.763,6,13.678,10115.8,48674.0,941.0,E02000830,E12000007
E01004053,298.0,0.0,0.0,0.0,0.0,8.683,8,11.503,12496.7,51911.0,1920.0,E02000807,E12000007
E01004054,262.0,0.0,0.0,0.0,0.0,8.354,9,4.738,12428.9,53409.0,2803.0,E02000807,E12000007
E01004055,238.0,0.0,0.0,0.0,0.0,38.922,2,4.433,6759.8,41335.0,1692.0,E02000807,E12000007
E01004056,418.0,0.0,0.0,0.0,0.0,19.671,5,4.487,12357.3,35263.0,2070.0,E02000814,E12000007
E01004057,314.0,0.0,0.0,0.0,0.0,21.669,4,8.457,9187.9,65426.0,3073.0,E02000814,E12000007
E01004058,327.0,0.0,0.0,0.0,0.0,8.41,9,3.334,12229.4,49121.0,2353.0,E02000814,E12000007
E01004059,858.0,0.0,1.0,1.0,1.0,17.254,6,17.777,6602.9,47398.0,2025.0,E02000814,E12000007
E01004060,552.0,0.0,0.0,0.0,0.0,31.991,3,19.287,20132.9,59152.0,1786.0,E02000814,E12000007
E01004061,471.0,0.0,0.0,0.0,0.0,21.531,5,23.253,7936.8,46621.0,1467.0,E02000831,E12000007
E01004062,1220.0,1.0,1.0,1.0,1.0,29.363,3,30.557,13313.3,72528.0,2767.0,E02000831,E12000007
E01004063,628.0,0.0,0.0,0.0,1.0,27.404,3,25.46,10705.3,44641.0,1399.0,E02000831,E12000007
E01004064,508.0,0.0,0.0,0.0,0.0,30.525,3,20.416,11849.8,54845.0,1576.0,E02000832,E12000007
E01004065,280.0,0.0,0.0,0.0,0.0,19.287,5,21.121,13428.3,35997.0,663.0,E02000831,E12000007
E01004066,455.0,0.0,0.0,0.0,0.0,23.913,4,23.872,14663.4,47007.0,2169.0,E02000831,E12000007
E01004067,1995.0,1.0,1.0,1.0,1.0,35.543,2,39.305,9505.8,41131.0,1670.0,E02000828,E12000007
